(174, 4)
(436, 1)
(12, 7)
(291, 2)
(295, 6)
(26, 2)
(201, 10)
(139, 1)
(166, 5)
(253, 5)
(314, 3)
(346, 5)
(492, 8)
(325, 7)
(41, 3)
(448, 7)
(13, 2)
(269, 3)
(282, 0)
(409, 8)
(156, 2)
(126, 9)
(63, 8)
(419, 4)
(37, 10)
(21, 4)
(351, 5)
(189, 7)
(138, 4)
(464, 6)
(158, 6)
(53, 7)
(461, 1)
(439, 10)
(404, 3)
(19, 0)
(294, 2)
(81, 8)
(350, 2)
(129, 6)
(190, 7)
(368, 7)
(443, 3)
(393, 1)
(482, 7)
(124, 3)
(196, 4)
(318, 0)
(397, 1)
(240, 0)
(177, 3)
(426, 8)
(222, 10)
(344, 3)
(275, 0)
(447, 9)
(317, 1)
(258, 7)
(494, 10)
(302, 3)
(241, 3)
(278, 9)
(133, 5)
(68, 3)
(153, 6)
(489, 4)
(49, 2)
(273, 4)
(70, 9)
(465, 1)
(152, 3)
(232, 1)
(134, 5)
(185, 1)
(149, 6)
(120, 0)
(200, 1)
(487, 2)
(473, 8)
(204, 5)
(251, 7)
(395, 4)
(394, 7)
(78, 5)
(192, 10)
(220, 3)
(11, 2)
(339, 5)
(416, 0)
(173, 4)
(400, 1)
(432, 4)
(170, 3)
(229, 5)
(86, 10)
(356, 4)
(16, 7)
(40, 1)
(384, 1)
(286, 3)
(445, 10)
(1, 10)
(479, 3)
(456, 7)
(92, 6)
(187, 5)
(83, 0)
(74, 1)
(457, 10)
(310, 8)
(110, 9)
(303, 7)
(140, 8)
(29, 4)
(4, 0)
(9, 0)
(218, 4)
(161, 4)
(271, 0)
(497, 0)
(336, 6)
(388, 3)
(236, 1)
(103, 2)
(353, 4)
(332, 8)
(280, 8)
(155, 2)
(430, 7)
(414, 1)
(420, 0)
(405, 5)
(116, 5)
(277, 10)
(433, 6)
(366, 2)
(248, 0)
(288, 10)
(398, 7)
(364, 1)
(131, 9)
(369, 2)
(297, 8)
(392, 4)
(466, 0)
(298, 4)
(468, 6)
(90, 8)
(483, 1)
(347, 4)
(107, 2)
(330, 7)
(262, 2)
(73, 10)
(459, 5)
(264, 3)
(52, 1)
(224, 5)
(137, 6)
(14, 10)
(94, 8)
(279, 10)
(96, 0)
(331, 4)
(425, 10)
(320, 0)
(381, 4)
(198, 5)
(284, 7)
(169, 5)
(118, 0)
(454, 8)
(387, 6)
