(176, 4)
(188, 9)
(134, 9)
(214, 3)
(449, 1)
(155, 7)
(8, 10)
(12, 3)
(433, 5)
(456, 9)
(22, 8)
(265, 10)
(91, 5)
(53, 7)
(114, 4)
(130, 8)
(315, 9)
(178, 4)
(479, 3)
(393, 5)
(304, 0)
(345, 8)
(493, 9)
(279, 3)
(337, 2)
(124, 8)
(472, 5)
(450, 5)
(162, 4)
(305, 4)
(34, 9)
(284, 1)
(74, 6)
(228, 7)
(470, 4)
(295, 9)
(99, 0)
(49, 9)
(288, 9)
(292, 5)
(177, 1)
(95, 8)
(383, 3)
(311, 4)
(276, 3)
(243, 10)
(186, 10)
(301, 2)
(344, 0)
(60, 8)
(422, 1)
(375, 2)
(381, 4)
(370, 6)
(350, 9)
(72, 7)
(500, 2)
(31, 3)
(358, 8)
(399, 3)
(242, 6)
(16, 0)
(29, 7)
(438, 9)
(328, 5)
(389, 3)
(310, 6)
(368, 0)
(65, 6)
(397, 1)
(222, 5)
(494, 4)
(88, 1)
(476, 8)
(249, 10)
(496, 5)
(41, 0)
(78, 2)
(465, 10)
(299, 6)
(113, 10)
(82, 5)
(198, 6)
(423, 7)
(247, 8)
(4, 5)
(223, 6)
(409, 6)
(229, 6)
(86, 4)
(77, 5)
(163, 5)
(165, 9)
(17, 1)
(5, 0)
(426, 7)
(137, 7)
(369, 10)
(250, 9)
(89, 7)
(318, 10)
(121, 7)
(385, 4)
(458, 5)
(419, 6)
(463, 8)
(145, 10)
(475, 2)
(127, 3)
(446, 10)
(436, 5)
(215, 10)
(490, 10)
(359, 4)
(388, 3)
(183, 10)
(325, 9)
(232, 1)
(306, 0)
(123, 8)
(39, 0)
(488, 3)
(244, 5)
(335, 1)
(424, 1)
(362, 10)
(459, 4)
(257, 2)
(159, 7)
(174, 8)
(227, 6)
(487, 3)
(281, 6)
(347, 3)
(195, 3)
(80, 1)
(37, 9)
(64, 4)
(460, 5)
(136, 1)
(406, 5)
(110, 1)
(481, 10)
(218, 0)
(81, 9)
(316, 1)
(334, 7)
(442, 5)
(27, 5)
(346, 9)
(120, 2)
(384, 8)
(336, 6)
(96, 4)
(9, 3)
(398, 9)
(245, 2)
(52, 6)
(68, 2)
(495, 2)
(285, 9)
(129, 4)
(420, 7)
(308, 1)
(486, 0)
(217, 2)
(212, 7)
(219, 6)
(142, 1)
(146, 5)
(410, 1)
(30, 3)
(395, 7)
(238, 5)
(166, 1)
(431, 5)
(462, 3)
(152, 6)
(273, 10)
(1, 6)
(261, 7)
(189, 3)
(471, 5)
(451, 2)
(26, 9)
(213, 6)
(150, 6)
(171, 10)
(210, 3)
(314, 2)
(312, 6)
(156, 5)
(83, 6)
(427, 7)
(175, 2)
(453, 9)
(343, 6)
(266, 6)
(361, 7)
(413, 7)
(172, 3)
(118, 8)
(21, 10)
(333, 4)
(108, 7)
(411, 3)
(338, 4)
(309, 3)
(473, 5)
(364, 7)
(202, 6)
(44, 6)
(42, 5)
(327, 9)
(382, 5)
(216, 3)
(33, 9)
(326, 8)
(103, 7)
(240, 5)
(483, 0)
(469, 5)
(226, 4)
(112, 10)
(55, 5)
(10, 4)
(478, 7)
(467, 7)
(392, 5)
(19, 7)
(435, 6)
(221, 5)
(84, 6)
(499, 2)
(416, 9)
(330, 4)
(497, 6)
(367, 9)
(62, 5)
(349, 7)
(448, 6)
(320, 1)
(235, 9)
(32, 8)
(404, 7)
(168, 8)
(38, 8)
(428, 7)
(100, 4)
(414, 1)
(79, 1)
(289, 0)
(164, 3)
(296, 3)
(234, 1)
(412, 5)
(2, 5)
(434, 7)
(302, 1)
(387, 9)
(464, 5)
(270, 9)
(138, 5)
(148, 5)
(20, 0)
(40, 4)
(199, 8)
(66, 7)
(339, 2)
(307, 4)
(180, 8)
(376, 1)
(98, 2)
(157, 3)
(408, 8)
(144, 5)
(286, 3)
(107, 5)
(454, 7)
(293, 6)
(386, 2)
(348, 5)
(206, 4)
(323, 10)
(277, 9)
(429, 4)
(480, 5)
(360, 0)
(90, 0)
(179, 0)
(14, 6)
(415, 0)
(351, 3)
(141, 5)
(246, 4)
(209, 7)
(377, 5)
(340, 9)
(133, 7)
(28, 10)
(425, 10)
(97, 9)
(161, 2)
(230, 6)
(125, 9)
(57, 2)
(291, 2)
(396, 4)
(3, 6)
(372, 8)
(200, 0)
(321, 0)
(491, 4)
(329, 0)
(147, 7)
(61, 0)
(111, 8)
(477, 1)
(391, 0)
(106, 9)
(224, 0)
(87, 6)
(357, 1)
(264, 7)
(193, 2)
(290, 1)
(331, 6)
(207, 2)
(379, 1)
(254, 10)
(205, 4)
(131, 6)
(93, 1)
(251, 6)
(24, 3)
(237, 2)
(455, 6)
(70, 5)
(440, 9)
(15, 0)
(421, 2)
(69, 0)
(319, 3)
(258, 7)
(92, 5)
(380, 0)
(445, 7)
(167, 5)
(197, 3)
(443, 9)
(182, 5)
(272, 10)
(248, 8)
(267, 3)
(231, 5)
(170, 1)
(365, 8)
(143, 4)
(374, 6)
(283, 9)
(7, 7)
(303, 1)
(115, 1)
(256, 2)
(418, 4)
(262, 10)
(253, 6)
(169, 0)
(280, 10)
(139, 4)
(116, 7)
(259, 3)
(468, 0)
(153, 2)
(484, 3)
(439, 0)
(498, 9)
(444, 2)
(324, 8)
(196, 2)
(102, 9)
(252, 4)
(25, 3)
(105, 9)
(297, 9)
(18, 2)
(457, 2)
(282, 1)
(160, 8)
(54, 2)
(184, 3)
(466, 4)
(204, 9)
(135, 6)
(452, 1)
(317, 6)
(332, 5)
(233, 10)
(401, 5)
(101, 10)
(119, 9)
(417, 4)
(23, 7)
(405, 8)
(275, 2)
(271, 10)
(255, 6)
(220, 6)
(322, 3)
(126, 0)
(6, 10)
(56, 4)
(394, 4)
(46, 6)
(63, 9)
(208, 1)
(11, 5)
(432, 5)
(203, 5)
(260, 2)
(278, 5)
(132, 8)
(128, 4)
(236, 10)
(109, 7)
(403, 5)
(154, 6)
(239, 0)
(489, 2)
(67, 4)
(407, 3)
(158, 3)
(461, 5)
(194, 0)
(353, 8)
(51, 7)
(75, 10)
(430, 0)
(71, 6)
(36, 3)
(76, 1)
(13, 7)
(187, 9)
(192, 5)
(441, 1)
(211, 7)
(47, 3)
(474, 9)
(263, 8)
(378, 10)
(149, 6)
(85, 1)
(59, 1)
(191, 1)
(122, 3)
(185, 3)
(225, 2)
(201, 3)
(298, 8)
(342, 9)
(104, 2)
(48, 1)
(482, 8)
(447, 7)
(268, 10)
(313, 1)
(45, 5)
(94, 4)
(341, 7)
(173, 10)
(50, 9)
(356, 5)
(300, 7)
(354, 10)
(43, 3)
(366, 0)
(363, 7)
(151, 9)
(294, 0)
(58, 7)
(485, 9)
(400, 3)
(241, 0)
(35, 3)
(287, 3)
(269, 7)
(492, 10)
(355, 9)
(73, 3)
(140, 0)
(373, 7)
(190, 10)
(274, 8)
(352, 8)
(181, 0)
(437, 6)
(117, 9)
(371, 10)
(390, 7)
(402, 1)
