(7, 0)
(417, 10)
(128, 1)
(39, 2)
(130, 3)
(45, 10)
(104, 9)
(263, 8)
(320, 7)
(40, 4)
(193, 8)
(443, 10)
(402, 0)
(364, 8)
(145, 2)
(493, 8)
(108, 4)
(118, 4)
(484, 0)
(446, 2)
(405, 8)
(194, 1)
(265, 4)
(344, 3)
(247, 5)
(225, 2)
(232, 5)
(488, 2)
(211, 3)
(234, 1)
(174, 5)
(38, 6)
(409, 5)
(143, 5)
(87, 2)
(3, 9)
(135, 6)
(44, 5)
(82, 4)
(205, 9)
(190, 0)
(391, 8)
(187, 0)
(287, 6)
(51, 5)
(312, 4)
(299, 8)
(8, 2)
(28, 4)
(151, 10)
(481, 10)
(275, 8)
(196, 1)
(396, 7)
(160, 10)
(387, 5)
(112, 4)
(184, 1)
(144, 3)
(305, 3)
(351, 7)
(176, 7)
(34, 4)
(277, 5)
(221, 7)
(156, 3)
(347, 7)
(439, 7)
(41, 10)
(81, 6)
(375, 9)
(428, 0)
(199, 6)
(384, 0)
(178, 4)
(346, 5)
(393, 0)
(435, 9)
(153, 6)
(261, 5)
(453, 1)
(254, 6)
(471, 2)
(197, 10)
(172, 1)
(36, 4)
(289, 6)
(113, 10)
(324, 8)
(429, 2)
(378, 6)
(491, 3)
(317, 6)
(80, 5)
(84, 4)
(323, 4)
(414, 0)
(97, 3)
(33, 4)
(476, 7)
(163, 10)
(362, 7)
(119, 6)
(424, 1)
(356, 3)
(92, 6)
(169, 7)
(479, 10)
(161, 5)
(292, 3)
(307, 6)
(256, 9)
(159, 3)
(373, 7)
(191, 8)
(273, 1)
(252, 9)
(181, 0)
(245, 4)
(360, 9)
(126, 0)
(192, 2)
(310, 9)
(105, 5)
(418, 3)
(288, 1)
(451, 2)
(474, 0)
(111, 8)
(284, 3)
(83, 8)
(449, 4)
(489, 7)
(259, 7)
(56, 6)
(411, 6)
(394, 9)
(158, 7)
(410, 1)
(120, 3)
(71, 10)
(241, 7)
(258, 8)
(129, 9)
(419, 5)
(236, 0)
(448, 7)
(66, 4)
(420, 1)
(93, 6)
(47, 4)
(441, 10)
(217, 3)
(455, 2)
(52, 9)
(313, 6)
(359, 9)
(213, 10)
(31, 8)
(250, 5)
(352, 9)
(462, 9)
(162, 10)
(342, 5)
(386, 3)
(343, 1)
(148, 7)
(334, 6)
(460, 1)
(499, 1)
(179, 3)
(134, 8)
(204, 1)
(13, 0)
(103, 1)
(74, 6)
(469, 4)
(361, 5)
(266, 4)
(189, 4)
(136, 9)
(268, 8)
(54, 2)
(237, 2)
(207, 0)
(94, 8)
(142, 7)
(4, 10)
(368, 4)
(321, 1)
(183, 7)
(68, 1)
(244, 4)
(290, 8)
(2, 3)
(466, 9)
(407, 0)
(195, 7)
(107, 10)
(316, 3)
(15, 4)
(298, 4)
(91, 4)
(392, 4)
(98, 5)
(243, 6)
(9, 2)
(57, 2)
(379, 10)
(345, 10)
(1, 4)
(485, 1)
(125, 0)
(168, 2)
(14, 8)
(423, 1)
(470, 10)
(240, 7)
(109, 5)
(413, 2)
(42, 6)
(248, 1)
(365, 0)
(444, 10)
(32, 9)
(431, 3)
(355, 10)
(170, 5)
(336, 10)
(53, 7)
(473, 9)
(311, 4)
(296, 6)
(286, 6)
(291, 4)
(233, 1)
(302, 10)
(106, 10)
(43, 2)
(123, 0)
(121, 9)
(306, 8)
(401, 2)
(249, 4)
(223, 2)
(433, 3)
(5, 2)
(224, 2)
(46, 6)
(330, 7)
(131, 1)
(63, 0)
(18, 1)
(437, 4)
(25, 4)
(388, 5)
(150, 6)
(110, 9)
(492, 8)
(48, 1)
(95, 5)
(23, 4)
(267, 2)
(406, 9)
(29, 10)
(461, 0)
(327, 7)
(175, 0)
(300, 4)
(188, 0)
(463, 3)
(281, 0)
