(190, 8)
(78, 7)
(193, 9)
(129, 4)
(132, 4)
(186, 3)
(24, 8)
(3, 7)
(141, 4)
(32, 9)
(136, 7)
(76, 3)
(142, 4)
(93, 9)
(131, 0)
(146, 2)
(167, 0)
(15, 4)
(175, 8)
(90, 8)
(180, 7)
(82, 1)
(200, 5)
(119, 3)
(156, 4)
(137, 3)
(171, 5)
(187, 1)
(112, 1)
(122, 2)
(74, 6)
(102, 9)
(67, 4)
(109, 5)
(134, 4)
(138, 8)
(151, 10)
(50, 9)
(145, 10)
(31, 1)
(61, 1)
(12, 7)
(178, 4)
(14, 2)
(170, 9)
(94, 4)
(183, 9)
(160, 1)
(117, 10)
(66, 7)
(154, 1)
(149, 5)
(86, 10)
(39, 8)
(173, 4)
(68, 8)
(10, 4)
(185, 1)
(124, 1)
(58, 9)
(199, 3)
(121, 8)
(139, 7)
(13, 3)
(72, 2)
(140, 7)
(196, 5)
(8, 0)
(96, 2)
(38, 6)
(144, 1)
(189, 9)
(194, 1)
(162, 1)
(91, 5)
(65, 0)
(28, 4)
(27, 5)
(148, 4)
(147, 0)
(60, 5)
(49, 1)
(143, 9)
(153, 3)
(4, 3)
(21, 8)
(92, 1)
(47, 0)
(22, 0)
(192, 1)
(55, 10)
(152, 2)
(97, 4)
(79, 6)
(165, 6)
(33, 5)
(130, 10)
(64, 6)
(135, 8)
(70, 9)
(115, 7)
(19, 4)
(150, 2)
(23, 7)
(45, 4)
(17, 1)
(20, 2)
(30, 7)
(104, 7)
(133, 7)
(107, 2)
(120, 2)
(9, 5)
(198, 8)
(191, 2)
(26, 0)
(40, 2)
(83, 5)
(157, 9)
(100, 6)
(34, 2)
(81, 0)
(106, 3)
(184, 1)
(128, 10)
(75, 10)
(63, 9)
(159, 5)
(18, 7)
(114, 9)
(123, 9)
(11, 4)
(105, 10)
(113, 6)
(108, 4)
(7, 4)
(29, 4)
(85, 7)
(88, 5)
(1, 10)
(80, 3)
(59, 4)
(158, 4)
(101, 7)
(25, 8)
(46, 5)
(116, 0)
(95, 5)
(169, 2)
(89, 10)
(176, 5)
(2, 7)
(125, 8)
(44, 9)
(99, 9)
(182, 3)
(42, 5)
(43, 5)
(188, 0)
(118, 1)
(84, 9)
(163, 0)
(111, 2)
(51, 9)
(62, 9)
(103, 9)
(98, 9)
(71, 2)
(155, 10)
(73, 7)
(110, 0)
(161, 1)
(77, 3)
(54, 2)
(87, 6)
(177, 10)
(41, 2)
