(194, 0)
(126, 5)
(185, 4)
(82, 6)
(38, 5)
(159, 6)
(105, 2)
(142, 4)
(41, 10)
(97, 2)
(32, 8)
(34, 5)
(117, 10)
(116, 4)
(37, 8)
(3, 6)
(53, 7)
(14, 8)
(158, 5)
(144, 2)
(33, 9)
(125, 1)
(67, 5)
(146, 6)
(11, 5)
(91, 10)
(138, 1)
(17, 2)
(196, 0)
(10, 0)
(88, 0)
(102, 1)
(22, 8)
(151, 3)
(103, 6)
(68, 2)
(85, 6)
(191, 0)
(134, 9)
(197, 3)
(62, 0)
(77, 1)
(74, 5)
(128, 0)
(28, 9)
(114, 3)
(175, 5)
(95, 5)
(132, 1)
(190, 2)
(106, 1)
(81, 2)
(195, 5)
(127, 8)
(122, 6)
(72, 8)
(192, 6)
(198, 2)
(100, 4)
(2, 0)
(7, 4)
(26, 8)
(59, 3)
(56, 2)
(43, 2)
(107, 6)
(48, 3)
(71, 4)
(83, 3)
(187, 5)
(178, 7)
(57, 10)
(39, 4)
(180, 4)
(58, 7)
(31, 3)
(66, 4)
(120, 4)
(163, 7)
(75, 5)
(8, 10)
(9, 0)
(50, 8)
(80, 9)
(153, 3)
(70, 10)
(130, 9)
(113, 1)
(60, 7)
(19, 7)
(174, 0)
(52, 7)
(18, 2)
(133, 0)
(49, 3)
(40, 3)
(84, 8)
(183, 1)
(98, 7)
(171, 4)
(162, 1)
(46, 6)
(20, 0)
(109, 6)
(172, 0)
(12, 2)
(164, 4)
(54, 9)
(5, 4)
(115, 1)
(199, 6)
(136, 10)
(73, 4)
(140, 4)
(63, 10)
(55, 8)
(15, 7)
(93, 1)
(184, 6)
(147, 9)
(42, 10)
(51, 0)
(124, 4)
(87, 1)
(118, 1)
(64, 7)
(44, 1)
(61, 6)
(161, 9)
(135, 1)
(156, 9)
(65, 10)
(157, 0)
(29, 3)
(78, 8)
(179, 1)
(143, 10)
(30, 2)
(27, 9)
(181, 7)
(47, 2)
(186, 10)
(141, 5)
(139, 1)
(188, 6)
(89, 1)
(94, 0)
(108, 3)
(165, 9)
(166, 6)
(200, 9)
(170, 0)
(168, 9)
(129, 10)
(173, 4)
(131, 7)
(90, 0)
(193, 0)
(21, 4)
(148, 6)
(123, 5)
(96, 10)
(16, 0)
(154, 0)
(189, 7)
(23, 7)
(104, 4)
(25, 5)
(121, 7)
(110, 3)
(177, 1)
(182, 10)
(69, 0)
(45, 10)
(76, 2)
(4, 9)
(155, 9)
(13, 8)
(86, 3)
(35, 10)
(167, 8)
(101, 1)
(119, 7)
(111, 10)
(1, 3)
(169, 1)
(6, 8)
(149, 2)
(152, 5)
(137, 10)
