(185, 0)
(53, 1)
(154, 10)
(157, 7)
(184, 10)
(110, 5)
(162, 1)
(36, 4)
(131, 7)
(199, 6)
(189, 1)
(64, 0)
(116, 6)
(192, 5)
(33, 9)
(88, 10)
(190, 10)
(41, 4)
(111, 10)
(69, 3)
(148, 4)
(45, 0)
(66, 1)
(142, 1)
(191, 0)
(20, 9)
(16, 1)
(78, 10)
(114, 9)
(109, 10)
(165, 7)
(121, 6)
(97, 2)
(200, 5)
(152, 9)
(63, 8)
(46, 6)
(196, 9)
(104, 3)
(5, 10)
(164, 10)
(174, 3)
(156, 2)
(25, 1)
(67, 0)
(100, 10)
(168, 0)
(118, 8)
(105, 0)
(4, 6)
(87, 3)
(108, 1)
(167, 0)
(10, 3)
(182, 8)
(149, 10)
(83, 9)
(12, 4)
(119, 6)
(86, 2)
(84, 9)
(186, 2)
(61, 4)
(42, 7)
(71, 6)
(173, 7)
(93, 5)
(49, 6)
(29, 8)
(70, 10)
(62, 4)
(144, 4)
(8, 3)
(147, 0)
(177, 3)
(1, 10)
(57, 1)
(55, 8)
(73, 9)
(122, 6)
(94, 5)
(183, 3)
(198, 2)
(11, 1)
(193, 0)
(44, 9)
(145, 8)
(14, 4)
(102, 8)
(130, 0)
(81, 3)
(146, 4)
(13, 1)
(166, 10)
(176, 2)
(128, 0)
(137, 1)
(82, 10)
(79, 5)
(51, 8)
(113, 5)
(60, 0)
(139, 7)
(103, 3)
(126, 0)
(96, 8)
(101, 5)
(34, 3)
(65, 4)
(98, 7)
(195, 4)
(74, 9)
(75, 1)
(47, 7)
(138, 1)
(2, 8)
(141, 2)
(150, 0)
(80, 8)
(50, 7)
(172, 1)
(133, 9)
(99, 6)
(92, 10)
(24, 8)
(68, 0)
(38, 10)
(37, 3)
(120, 5)
(115, 4)
(17, 5)
(194, 1)
(76, 1)
(52, 8)
(179, 6)
(106, 5)
(158, 4)
(54, 10)
(35, 0)
(159, 3)
(22, 6)
(31, 8)
(43, 7)
(89, 7)
(90, 3)
(27, 0)
(155, 1)
(151, 5)
(72, 2)
(59, 4)
(9, 10)
(153, 9)
(132, 3)
(77, 3)
(163, 2)
(180, 0)
(56, 0)
(23, 10)
(6, 3)
