(183, 2)
(97, 0)
(31, 4)
(21, 6)
(38, 10)
(52, 8)
(25, 6)
(27, 9)
(63, 7)
(191, 7)
(12, 5)
(70, 8)
(137, 8)
(158, 0)
(23, 1)
(24, 0)
(144, 4)
(130, 4)
(47, 5)
(121, 8)
(177, 8)
(151, 7)
(162, 2)
(50, 4)
(178, 10)
(142, 9)
(161, 6)
(92, 4)
(116, 9)
(169, 4)
(67, 0)
(40, 4)
(129, 8)
(48, 3)
(189, 1)
(180, 9)
(156, 10)
(6, 8)
(136, 7)
(69, 0)
(103, 3)
(176, 5)
(83, 5)
(53, 3)
(86, 6)
(89, 0)
(138, 6)
(170, 2)
(28, 10)
(114, 1)
(175, 0)
(188, 6)
(15, 5)
(5, 10)
(112, 5)
(65, 10)
(71, 9)
(141, 5)
(122, 0)
(155, 3)
(120, 5)
(39, 2)
(79, 3)
(104, 3)
(84, 0)
(181, 5)
(88, 0)
(19, 5)
(196, 1)
(159, 1)
(96, 1)
(82, 3)
(126, 0)
(168, 1)
(146, 9)
(9, 9)
(32, 0)
(18, 4)
(157, 5)
(78, 2)
(2, 5)
(115, 2)
(61, 8)
(16, 8)
(163, 6)
(164, 4)
(127, 7)
(117, 7)
(77, 10)
(111, 2)
(34, 4)
(85, 8)
(4, 1)
(66, 9)
(72, 6)
(29, 6)
(55, 10)
(125, 6)
(26, 2)
(54, 2)
(165, 3)
(17, 9)
(140, 3)
(185, 10)
(128, 4)
(11, 5)
(98, 0)
(113, 6)
(110, 3)
(101, 6)
(194, 10)
(179, 7)
(119, 5)
(75, 7)
(123, 2)
(109, 10)
(154, 8)
(105, 4)
(145, 3)
(64, 6)
(152, 1)
(51, 1)
(33, 4)
(195, 1)
(197, 7)
(1, 2)
(7, 10)
(198, 2)
(172, 1)
(94, 9)
(184, 10)
(81, 5)
(8, 6)
(135, 1)
(90, 0)
(147, 2)
(43, 9)
